PID_Debug,15.000,14.972,0.028,0.000365,0.000284,0.745526
PID_Debug,15.000,14.962,0.038,0.000276,0.000376,0.746178
PID_Debug,15.000,14.955,0.045,0.000220,0.000449,0.746847
PID_Debug,15.000,14.926,0.074,0.000860,0.000736,0.748443
PID_Debug,15.000,14.902,0.098,0.000722,0.000977,0.750142
PID_Debug,15.000,14.889,0.111,0.000393,0.001108,0.751642
PID_Debug,15.000,14.881,0.119,0.000238,0.001187,0.753067
PID_Debug,15.000,14.880,0.120,0.000029,0.001197,0.754292
PID_Debug,15.000,14.886,0.114,-0.000158,0.001144,0.755278
PID_Debug,15.000,14.894,0.106,-0.000266,0.001055,0.756067
PID_Debug,15.000,14.906,0.094,-0.000331,0.000945,0.756681
PID_Debug,15.000,14.944,0.056,-0.001145,0.000563,0.756100
PID_Debug,15.000,15.011,-0.011,-0.002006,-0.000106,0.753988
PID_Debug,15.000,15.069,-0.069,-0.001742,-0.000686,0.751559
PID_Debug,15.000,15.115,-0.115,-0.001405,-0.001155,0.748999
PID_Debug,15.000,15.150,-0.150,-0.001042,-0.001502,0.746455
PID_Debug,15.000,15.176,-0.176,-0.000776,-0.001761,0.743918
PID_Debug,15.000,15.191,-0.191,-0.000458,-0.001914,0.741546
PID_Debug,15.000,15.197,-0.197,-0.000167,-0.001969,0.739410
PID_Debug,15.000,15.193,-0.193,0.000125,-0.001927,0.737608
PID_Debug,15.000,15.152,-0.152,0.001212,-0.001523,0.737297
PID_Debug,15.000,15.112,-0.112,0.001205,-0.001121,0.737381
PID_Debug,15.000,15.073,-0.073,0.001166,-0.000733,0.737815
PID_Debug,15.000,15.039,-0.039,0.001038,-0.000387,0.738466
PID_Debug,15.000,15.005,0.000,0.001160,0.000000,0.739626
PID_Debug,15.000,14.975,0.025,0.000739,0.000246,0.740611
PID_Debug,15.000,14.952,0.048,0.000702,0.000480,0.741794
PID_Debug,15.000,14.936,0.064,0.000487,0.000643,0.742924
PID_Debug,15.000,14.925,0.075,0.000328,0.000752,0.744004
PID_Debug,15.000,14.898,0.102,0.000810,0.001022,0.745837
PID_Debug,15.000,14.876,0.124,0.000648,0.001238,0.747723
PID_Debug,15.000,14.865,0.135,0.000333,0.001349,0.749405
PID_Debug,15.000,14.864,0.136,0.000045,0.001364,0.750814
PID_Debug,15.000,14.865,0.135,-0.000047,0.001349,0.752116
PID_Debug,15.000,14.873,0.127,-0.000246,0.001267,0.753137
PID_Debug,15.000,14.882,0.118,-0.000269,0.001177,0.754044
PID_Debug,15.000,14.892,0.108,-0.000285,0.001082,0.754842
PID_Debug,15.000,14.924,0.076,-0.000978,0.000756,0.754620
PID_Debug,15.000,14.981,0.019,-0.001692,0.000192,0.753121
PID_Debug,15.000,15.031,-0.031,-0.001512,-0.000312,0.751297
PID_Debug,15.000,15.069,-0.069,-0.001131,-0.000689,0.749477
PID_Debug,15.000,15.100,-0.100,-0.000934,-0.001000,0.747543
PID_Debug,15.000,15.125,-0.125,-0.000760,-0.001253,0.745530
PID_Debug,15.000,15.143,-0.143,-0.000538,-0.001433,0.743560
PID_Debug,15.000,15.155,-0.155,-0.000342,-0.001547,0.741671
PID_Debug,15.000,15.159,-0.159,-0.000134,-0.001591,0.739945
PID_Debug,15.000,15.134,-0.134,0.000745,-0.001343,0.739347
PID_Debug,15.000,15.106,-0.106,0.000853,-0.001059,0.739141
PID_Debug,15.000,15.076,-0.076,0.000883,-0.000765,0.739259
PID_Debug,15.000,15.048,-0.048,0.000853,-0.000480,0.739632
PID_Debug,15.000,15.020,-0.020,0.000847,-0.000198,0.740281
PID_Debug,15.000,14.994,0.000,0.000594,0.000000,0.740875
PID_Debug,15.000,14.972,0.028,0.000851,0.000284,0.742009
PID_Debug,15.000,14.952,0.048,0.000597,0.000483,0.743088
PID_Debug,15.000,14.935,0.065,0.000508,0.000652,0.744248
PID_Debug,15.000,14.906,0.094,0.000852,0.000936,0.746036
PID_Debug,15.000,14.887,0.113,0.000571,0.001126,0.747733
PID_Debug,15.000,14.879,0.121,0.000258,0.001212,0.749204
PID_Debug,15.000,14.878,0.122,0.000034,0.001224,0.750461
PID_Debug,15.000,14.881,0.119,-0.000101,0.001190,0.751550
PID_Debug,15.000,14.892,0.108,-0.000342,0.001076,0.752284
PID_Debug,15.000,14.907,0.093,-0.000423,0.000935,0.752796
PID_Debug,15.000,14.922,0.078,-0.000464,0.000780,0.753112
PID_Debug,15.000,14.957,0.043,-0.001039,0.000434,0.752508
PID_Debug,15.000,15.009,0.000,-0.001302,0.000000,0.751206
PID_Debug,15.000,15.053,-0.053,-0.001584,-0.000528,0.749094
PID_Debug,15.000,15.085,-0.085,-0.000969,-0.000851,0.747274
PID_Debug,15.000,15.108,-0.108,-0.000699,-0.001084,0.745490
PID_Debug,15.000,15.127,-0.127,-0.000543,-0.001265,0.743682
PID_Debug,15.000,15.137,-0.137,-0.000315,-0.001370,0.741997
